-1.000000000000000000e+00	5.773502691896257311e-01
-9.753086419753086433e-01	5.773502691896257311e-01
-9.629629629629630205e-01	5.987336124929452108e-01
-9.506172839506172867e-01	5.773502691896257311e-01
-9.259259259259259300e-01	5.773502691896257311e-01
-9.135802469135803072e-01	5.987336124929452108e-01
-9.259259259259259300e-01	6.201169557962646905e-01
-9.012345679012345734e-01	6.201169557962646905e-01
-8.888888888888888395e-01	6.415002990995841703e-01
-8.765432098765432167e-01	6.201169557962646905e-01
-8.518518518518518601e-01	6.201169557962646905e-01
-8.641975308641974829e-01	5.987336124929452108e-01
-8.518518518518518601e-01	5.773502691896257311e-01
-8.271604938271605034e-01	5.773502691896257311e-01
-8.148148148148148806e-01	5.987336124929452108e-01
-8.024691358024691468e-01	5.773502691896257311e-01
-7.777777777777777901e-01	5.773502691896257311e-01
-7.654320987654320563e-01	5.987336124929452108e-01
-7.777777777777777901e-01	6.201169557962646905e-01
-7.530864197530864335e-01	6.201169557962646905e-01
-7.407407407407406996e-01	6.415002990995841703e-01
-7.530864197530864335e-01	6.628836424029036500e-01
-7.777777777777777901e-01	6.628836424029036500e-01
-7.654320987654320563e-01	6.842669857062231298e-01
-7.777777777777777901e-01	7.056503290095426095e-01
-7.530864197530864335e-01	7.056503290095426095e-01
-7.407407407407406996e-01	7.270336723128619782e-01
-7.283950617283950768e-01	7.056503290095426095e-01
-7.037037037037037202e-01	7.056503290095426095e-01
-6.913580246913579863e-01	7.270336723128619782e-01
-7.037037037037037202e-01	7.484170156161814580e-01
-6.790123456790123635e-01	7.484170156161814580e-01
-6.666666666666667407e-01	7.698003589195009377e-01
-6.543209876543210068e-01	7.484170156161814580e-01
-6.296296296296295392e-01	7.484170156161814580e-01
-6.419753086419752730e-01	7.270336723128620893e-01
-6.296296296296295392e-01	7.056503290095426095e-01
-6.049382716049382935e-01	7.056503290095426095e-01
-5.925925925925925597e-01	7.270336723128620893e-01
-5.802469135802468259e-01	7.056503290095426095e-01
-5.555555555555555802e-01	7.056503290095426095e-01
-5.679012345679013141e-01	6.842669857062231298e-01
-5.555555555555555802e-01	6.628836424029036500e-01
-5.802469135802468259e-01	6.628836424029036500e-01
-5.925925925925925597e-01	6.415002990995841703e-01
-5.802469135802468259e-01	6.201169557962646905e-01
-5.555555555555555802e-01	6.201169557962646905e-01
-5.679012345679013141e-01	5.987336124929452108e-01
-5.555555555555555802e-01	5.773502691896257311e-01
-5.308641975308641126e-01	5.773502691896257311e-01
-5.185185185185186008e-01	5.987336124929452108e-01
-5.061728395061728669e-01	5.773502691896257311e-01
