-5.000000000000000000e-01	5.000000000000000000e-01
-4.990102528260988990e-01	5.052861040738959586e-01
-4.950998684702184183e-01	5.089781752998598918e-01
-4.908925039288549730e-01	5.120146488603947166e-01
-4.859144172470035716e-01	5.134777760099354937e-01
-4.803796836293660610e-01	5.143737381997821601e-01
-4.781837840901291825e-01	5.195326188610711604e-01
-4.755473414266066512e-01	5.237038260548699808e-01
-4.721330553449512024e-01	5.272664725324558432e-01
-4.671464837243203272e-01	5.315582742737184896e-01
-4.609323673073271177e-01	5.293972060494269716e-01
-4.571180555518966071e-01	5.338852131349917096e-01
-4.559698277914924769e-01	5.396621288153468088e-01
-4.521843192464023997e-01	5.434675471675673997e-01
-4.502305567369738748e-01	5.484669567164160986e-01
-4.478718024861305103e-01	5.535527050602117027e-01
-4.494061414806460597e-01	5.589447697558732608e-01
-4.510851528650741127e-01	5.648951028479315406e-01
-4.467998618609236305e-01	5.693517634974795127e-01
-4.468197646217509922e-01	5.749099006097493358e-01
-4.440273833357303856e-01	5.797157190657630244e-01
-4.442109001192615092e-01	5.866589150602337099e-01
-4.381818947534348863e-01	5.901075007596625621e-01
-4.325576443002024374e-01	5.927254906129384437e-01
-4.264023628975165958e-01	5.919518143975285307e-01
-4.234317909325614471e-01	5.967363239843030964e-01
-4.240747632598117489e-01	6.023311802265407522e-01
-4.255528098954665106e-01	6.074615470856511434e-01
-4.279022155445800779e-01	6.122558748865156719e-01
-4.259546010670559046e-01	6.185519643448733618e-01
-4.197473222075551180e-01	6.207663793423612297e-01
-4.237021650169777165e-01	6.257300070191142982e-01
-4.231473788599867114e-01	6.320522371383587856e-01
-4.184987990059575447e-01	6.346018845299613576e-01
-4.149464711870173850e-01	6.385377406690466717e-01
-4.130857945659127672e-01	6.437966657293016093e-01
-4.082387306380682035e-01	6.465578939989473639e-01
-4.025142594132001261e-01	6.484091737175036174e-01
-3.992728110578001588e-01	6.534776863158854310e-01
-3.935851702057512891e-01	6.531900035521023273e-01
-3.880859021831512545e-01	6.517101146880042162e-01
-3.852757823988403052e-01	6.571621504344461462e-01
-3.819009336242834562e-01	6.622838554954124657e-01
-3.832099197671953172e-01	6.683100216858961495e-01
-3.858747960360546791e-01	6.738711868650050230e-01
-3.799347894780443768e-01	6.774258440571701012e-01
-3.794168403880553431e-01	6.843288140269147002e-01
-3.734607211077484168e-01	6.860812691422104592e-01
-3.672521436155022911e-01	6.860858881405688114e-01
-3.614641281673702800e-01	6.845792792464098220e-01
-3.564107677120544326e-01	6.813801322825421281e-01
-3.512387762840740724e-01	6.846144703165337742e-01
-3.451487890047464369e-01	6.849644600118872662e-01
-3.397695275496908085e-01	6.835503278730836740e-01
-3.343806945595452218e-01	6.821731196418554521e-01
-3.286915675205260290e-01	6.846223325220645028e-01
-3.232701102347702582e-01	6.816269008173838628e-01
-3.198747558603735053e-01	6.865020505791226135e-01
-3.170367637430588914e-01	6.917213721125383685e-01
-3.190063637118752959e-01	6.980643115437090707e-01
